index,trace,input_val,output_event,input_event
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': 1, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -1}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
7,"['t1', 't6', 't18', 't1', 't6', 't18', 't4', 't2']","{'opt_ind': -3, 'cr': 4, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -1}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
8,"['t1', 't6', 't18', 't1', 't6', 't18', 't4', 't2', 't16']","{'opt_ind': -3, 'cr': 4, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -1}",!N.TrDR();,?U.TDISreq();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': 4, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -1}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't10']","{'opt_ind': -3, 'cr': 7, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -5}",!N.TrAK();,?U.READY(cr);
3,"['t4', 't2', 't10', 't12']","{'opt_ind': -3, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
4,"['t4', 't2', 't10', 't12', 't10']","{'opt_ind': -3, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.TrAK();,?U.READY(cr);
5,"['t4', 't2', 't10', 't12', 't10', 't16']","{'opt_ind': -3, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.TrDR();,?U.TDISreq();
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't12']","{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
3,"['t0', 't2', 't12', 't16']","{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.TrDR();,?U.TDISreq();
4,"['t0', 't2', 't12', 't16', 't19']","{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.terminated();!U.TDISconf();,?N.TrDC();
5,"['t0', 't2', 't12', 't16', 't19', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
0,['t1'],"{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -2, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
4,"['t1', 't6', 't18', 't4', 't2']","{'opt_ind': -3, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
5,"['t1', 't6', 't18', 't4', 't2', 't16']","{'opt_ind': -3, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.TrDR();,?U.TDISreq();
6,"['t1', 't6', 't18', 't4', 't2', 't16', 't20']","{'opt_ind': -3, 'cr': -32, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -108}",!N.terminated();,?N.TrDR();
7,"['t1', 't6', 't18', 't4', 't2', 't16', 't20', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
8,"['t1', 't6', 't18', 't4', 't2', 't16', 't20', 't0', 't2']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
0,['t1'],"{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't1']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
4,"['t1', 't6', 't18', 't1', 't6']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!N.TrDR();,?U.TDISreq();
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -10, 'XpSsq': -106}",!U.TDISconf();,?N.terminated();
0,['t1'],"{'opt_ind': -3, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -9}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -3, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -9}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -3, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -9}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
4,"['t1', 't6', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -9}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
5,"['t1', 't6', 't18', 't0', 't2', 't17']","{'opt_ind': -3, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -9}",!U.TDISind();!N.TrDC();,?N.TrDR();
6,"['t1', 't6', 't18', 't0', 't2', 't17', 't18']","{'opt_ind': -3, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -9}",!U.TDISconf();,?N.terminated();
7,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': -121, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': 0}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't9']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.error();!N.error();,?N.TrDT(Send_sq);
3,"['t4', 't2', 't9', 't9']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.error();!N.error();,?N.TrDT(Send_sq);
4,"['t4', 't2', 't9', 't9', 't12']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
5,"['t4', 't2', 't9', 't9', 't12', 't16']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.TrDR();,?U.TDISreq();
6,"['t4', 't2', 't9', 't9', 't12', 't16', 't19']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.terminated();!U.TDISconf();,?N.TrDC();
7,"['t4', 't2', 't9', 't9', 't12', 't16', 't19', 't1']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
8,"['t4', 't2', 't9', 't9', 't12', 't16', 't19', 't1', 't6']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.TrDR();,?U.TDISreq();
0,['t1'],"{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -3, 'cr': -13, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
4,"['t1', 't6', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -48, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
5,"['t1', 't6', 't18', 't0', 't2', 't10']","{'opt_ind': -3, 'cr': -48, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.TrAK();,?U.READY(cr);
6,"['t1', 't6', 't18', 't0', 't2', 't10', 't16']","{'opt_ind': -3, 'cr': -48, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.TrDR();,?U.TDISreq();
7,"['t1', 't6', 't18', 't0', 't2', 't10', 't16', 't19']","{'opt_ind': -3, 'cr': -48, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!N.terminated();!U.TDISconf();,?N.TrDC();
8,"['t1', 't6', 't18', 't0', 't2', 't10', 't16', 't19', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -2}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't11']","{'opt_ind': -3, 'cr': 1, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -1}",,"?N.TrAK(XpSsq,cr);"
3,"['t4', 't2', 't11', 't9']","{'opt_ind': -3, 'cr': -21, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -46}",!U.error();!N.error();,?N.TrDT(Send_sq);
4,"['t4', 't2', 't11', 't9', 't10']","{'opt_ind': -3, 'cr': -21, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -46}",!N.TrAK();,?U.READY(cr);
5,"['t4', 't2', 't11', 't9', 't10', 't16']","{'opt_ind': -3, 'cr': -21, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -46}",!N.TrDR();,?U.TDISreq();
6,"['t4', 't2', 't11', 't9', 't10', 't16', 't19']","{'opt_ind': -3, 'cr': -21, 'accpt_opt': -1, 'Send_sq': -2, 'XpSsq': -46}",!N.terminated();!U.TDISconf();,?N.TrDC();
7,"['t4', 't2', 't11', 't9', 't10', 't16', 't19', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -2, 'cr': -59902, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't10']","{'opt_ind': -2, 'cr': -59902, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrAK();,?U.READY(cr);
3,"['t4', 't2', 't10', 't14']","{'opt_ind': -2, 'cr': -59902, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
4,"['t4', 't2', 't10', 't14', 't14']","{'opt_ind': -2, 'cr': -59902, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
5,"['t4', 't2', 't10', 't14', 't14', 't14']","{'opt_ind': -2, 'cr': -934, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 1}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
6,"['t4', 't2', 't10', 't14', 't14', 't14', 't16']","{'opt_ind': -2, 'cr': -934, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 1}",!N.TrDR();,?U.TDISreq();
7,"['t4', 't2', 't10', 't14', 't14', 't14', 't16', 't20']","{'opt_ind': -2, 'cr': -934, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 1}",!N.terminated();,?N.TrDR();
8,"['t4', 't2', 't10', 't14', 't14', 't14', 't16', 't20', 't1']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
9,"['t4', 't2', 't10', 't14', 't14', 't14', 't16', 't20', 't1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
0,['t1'],"{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't1']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
4,"['t1', 't6', 't18', 't1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't1']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
7,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
8,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
9,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
0,['t1'],"{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't1']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
4,"['t1', 't6', 't18', 't1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't1']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
7,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
8,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't16']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
3,"['t4', 't2', 't16', 't19']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.terminated();!U.TDISconf();,?N.TrDC();
4,"['t4', 't2', 't16', 't19', 't1']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
5,"['t4', 't2', 't16', 't19', 't1', 't6']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
6,"['t4', 't2', 't16', 't19', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -129, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
0,['t1'],"{'opt_ind': -2, 'cr': -64, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -2, 'cr': -64, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -2, 'cr': -64, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't1']","{'opt_ind': -2, 'cr': -64, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
4,"['t1', 't6', 't18', 't1', 't6']","{'opt_ind': -2, 'cr': -64, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -64, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't14']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
3,"['t0', 't2', 't14', 't16']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
4,"['t0', 't2', 't14', 't16', 't19']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.terminated();!U.TDISconf();,?N.TrDC();
5,"['t0', 't2', 't14', 't16', 't19', 't1']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
6,"['t0', 't2', 't14', 't16', 't19', 't1', 't6']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
7,"['t0', 't2', 't14', 't16', 't19', 't1', 't6', 't18']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
8,"['t0', 't2', 't14', 't16', 't19', 't1', 't6', 't18', 't1']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
9,"['t0', 't2', 't14', 't16', 't19', 't1', 't6', 't18', 't1', 't6']","{'opt_ind': -3, 'cr': -6, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!N.TrDR();,?U.TDISreq();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't10']","{'opt_ind': -2, 'cr': -87, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 1}",!N.TrAK();,?U.READY(cr);
3,"['t4', 't2', 't10', 't9']","{'opt_ind': -2, 'cr': -3, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.error();!N.error();,?N.TrDT(Send_sq);
4,"['t4', 't2', 't10', 't9', 't17']","{'opt_ind': -2, 'cr': -3, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISind();!N.TrDC();,?N.TrDR();
5,"['t4', 't2', 't10', 't9', 't17', 't18']","{'opt_ind': -2, 'cr': -3, 'accpt_opt': -1, 'Send_sq': -96, 'XpSsq': 4}",!U.TDISconf();,?N.terminated();
6,"['t4', 't2', 't10', 't9', 't17', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
7,"['t4', 't2', 't10', 't9', 't17', 't18', 't0', 't2']","{'opt_ind': -2, 'cr': -3, 'accpt_opt': -1, 'Send_sq': -48, 'XpSsq': 4}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
8,"['t4', 't2', 't10', 't9', 't17', 't18', 't0', 't2', 't9']","{'opt_ind': -2, 'cr': -3, 'accpt_opt': -1, 'Send_sq': -48, 'XpSsq': 4}",!U.error();!N.error();,?N.TrDT(Send_sq);
9,"['t4', 't2', 't10', 't9', 't17', 't18', 't0', 't2', 't9', 't9']","{'opt_ind': -2, 'cr': -24, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 14}",!U.error();!N.error();,?N.TrDT(Send_sq);
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -2, 'cr': -24, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 14}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't14']","{'opt_ind': -2, 'cr': -24, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 14}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
3,"['t4', 't2', 't14', 't9']","{'opt_ind': -2, 'cr': -88, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 13}",!U.error();!N.error();,?N.TrDT(Send_sq);
4,"['t4', 't2', 't14', 't9', 't16']","{'opt_ind': -2, 'cr': -88, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
5,"['t4', 't2', 't14', 't9', 't16', 't20']","{'opt_ind': -2, 'cr': -88, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 13}",!N.terminated();,?N.TrDR();
6,"['t4', 't2', 't14', 't9', 't16', 't20', 't1']","{'opt_ind': -2, 'cr': -88, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 13}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
7,"['t4', 't2', 't14', 't9', 't16', 't20', 't1', 't6']","{'opt_ind': -2, 'cr': -88, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
8,"['t4', 't2', 't14', 't9', 't16', 't20', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -88, 'accpt_opt': -1, 'Send_sq': -21, 'XpSsq': 13}",!U.TDISconf();,?N.terminated();
9,"['t4', 't2', 't14', 't9', 't16', 't20', 't1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
