NetworkMut60_T3,0,0.0
NetworkMut61_T3,0,0.0
NetworkMut62_T11,0,0.0
NetworkMut63_T11,64,0.256
NetworkMut64_T9,64,0.256
NetworkMut65_T3,0,0.0
NetworkMut66_T9,64,0.256
NetworkMut67_T3,0,0.0
NetworkMut68_T4,180,0.72
NetworkMut69_T11,0,0.0
NetworkMut6_T3,0,0.0
NetworkMut70_T9,0,0.0
NetworkMut71_T9,0,0.0
NetworkMut72_T9,64,0.256
NetworkMut73_T3,0,0.0
NetworkMut74_T3,180,0.72
NetworkMut75_T9,64,0.256
NetworkMut76_T9,64,0.256
NetworkMut77_T9,0,0.0
NetworkMut78_T9,64,0.256
NetworkMut79_T3,0,0.0
NetworkMut7_T3,180,0.72
NetworkMut80_T11,0,0.0
NetworkMut81_T9,0,0.0
NetworkMut82_T3,0,0.0
NetworkMut83_T4,180,0.72
NetworkMut84_T3,0,0.0
NetworkMut85_T11,64,0.256
NetworkMut86_T11,64,0.256
NetworkMut87_T9,64,0.256
NetworkMut88_T9,64,0.256
NetworkMut89_T11,0,0.0
NetworkMut8_T3,0,0.0
NetworkMut90_T9,64,0.256
NetworkMut91_T4,180,0.72
NetworkMut92_T3,180,0.72
NetworkMut93_T11,64,0.256
NetworkMut94_T9,64,0.256
NetworkMut95_T11,0,0.0
NetworkMut96_T4,180,0.72
NetworkMut97_T9,0,0.0
NetworkMut98_T3,180,0.72
NetworkMut99_T4,180,0.72
NetworkMut9_T3,0,0.0
