,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
class2Mut105_T2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,21.0,2.0,2.0,1.0,1.0,2.0,20.0,14.0,2.0,1.0
class2Mut156_T0,5.0,4.0,5.0,10.0,5.0,5.0,4.0,20.0,3.0,3.0,3.0,3.0,1.0,3.0,17.0,4.0,1.0
class2Mut58_T1,5.0,5.0,5.0,20.0,5.0,5.0,5.0,18.0,20.0,5.0,5.0,5.0,5.0,17.0,2.0,5.0,7.0
class2Mut6_T5,7.0,7.0,7.0,5.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,16.0,19.0,7.0,7.0
class2Mut130_T11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,7.0,3.0,19.0,2.0,1.0
class2Mut152_T2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,21.0,2.0,2.0,1.0,1.0,2.0,20.0,14.0,2.0,1.0
class2Mut122_T8,10.0,10.0,10.0,3.0,10.0,10.0,10.0,1.0,5.0,10.0,10.0,10.0,10.0,18.0,20.0,10.0,4.0
class2Mut40_T3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,8.0,6.0,6.0,6.0,6.0,14.0,18.0,6.0,3.0
class2Mut30_T9,9.0,7.0,8.0,13.0,8.0,8.0,8.0,13.0,10.0,10.0,10.0,10.0,7.0,7.0,12.0,7.0,1.0
class2Mut126_T14,15.0,15.0,15.0,14.0,15.0,15.0,15.0,11.0,14.0,15.0,15.0,15.0,15.0,6.0,10.0,15.0,9.0
class2Mut36_T10,12.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,7.0,9.0,12.0,2.0
class2Mut188_T15,16.0,16.0,16.0,9.0,16.0,16.0,16.0,7.0,10.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,10.0
class2Mut92_T10,12.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,7.0,9.0,12.0,2.0
class2Mut80_T8,10.0,10.0,10.0,3.0,10.0,10.0,10.0,1.0,5.0,10.0,10.0,10.0,10.0,18.0,20.0,10.0,4.0
class2Mut150_T12,19.0,19.0,19.0,12.0,19.0,19.0,19.0,8.0,20.0,19.0,19.0,19.0,19.0,16.0,10.0,19.0,1.0
class2Mut41_T11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
