0 qid:1 2733:0.000000 692:0.293920 2152:0.049774 1700:0.772880 196:0.000606 2346:0.505524 2960:0.022209 1914:0.571250 1263:0.759058
0 qid:37 2733:0.779504 692:0.098999 2152:0.003760 1700:0.606420 196:0.002499 2346:0.548812 2960:0.048917 1914:0.749582 1263:0.184259
0 qid:37 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:37 2733:0.779487 692:0.087024 2152:0.003743 1700:0.544339 196:0.001460 2346:0.520860 2960:0.042878 1914:0.663412 1263:0.183771
0 qid:37 2733:0.779529 692:0.126256 2152:0.003784 1700:0.704996 196:0.007149 2346:0.575592 2960:0.062769 1914:0.873321 1263:0.184797
0 qid:37 2733:0.779421 692:0.065821 2152:0.003680 1700:0.279580 196:0.000174 2346:0.389740 2960:0.030106 1914:0.337394 1263:0.181638
0 qid:37 2733:0.779425 692:0.066423 2152:0.003684 1700:0.299534 196:0.000205 2346:0.398099 2960:0.030621 1914:0.358290 1263:0.181771
0 qid:37 2733:0.779181 692:0.073489 2152:0.003434 1700:0.340941 196:0.000499 2346:0.000000 2960:0.018226 1914:0.482928 1263:0.175616
0 qid:37 2733:0.779500 692:0.096234 2152:0.003757 1700:0.593727 196:0.002230 2346:0.543606 2960:0.047535 1914:0.731992 1263:0.184165
0 qid:37 2733:0.779503 692:0.098065 2152:0.003759 1700:0.602220 196:0.002406 2346:0.547124 2960:0.048451 1914:0.743771 1263:0.184228
1 qid:38 2733:1.000000 692:0.403755 2152:0.061372 1700:0.979417 196:0.000589 2346:0.447726 2960:0.055440 1914:0.545431 1263:1.000000
0 qid:38 2733:0.000941 692:0.079299 2152:0.009420 1700:0.275622 196:0.000048 2346:0.122017 2960:0.002307 1914:0.211827 1263:0.326538
0 qid:38 2733:0.045973 692:1.000000 2152:1.000000 1700:1.000000 196:0.005355 2346:1.000000 2960:1.000000 1914:0.902008 1263:0.819146
0 qid:38 2733:0.001853 692:0.297500 2152:0.018973 1700:0.963578 196:0.056409 2346:0.355696 2960:0.048168 1914:0.000000 1263:0.758608
0 qid:38 2733:0.000000 692:0.212452 2152:0.015320 1700:0.178888 196:0.000118 2346:0.298166 2960:0.017537 1914:0.312757 1263:0.703998
0 qid:38 2733:0.001853 692:0.296336 2152:0.018973 1700:0.954295 196:0.029227 2346:0.356420 2960:0.045401 1914:0.779470 1263:0.758606
0 qid:38 2733:0.001073 692:0.102304 2152:0.011319 1700:0.000000 196:0.000000 2346:0.155951 2960:0.003323 1914:0.043890 1263:0.406950
0 qid:38 2733:0.001853 692:0.290292 2152:0.018968 1700:0.914029 196:0.009497 2346:0.357338 2960:0.033287 1914:0.893382 1263:0.758565
0 qid:38 2733:0.001853 692:0.298089 2152:0.018974 1700:0.972044 196:1.000000 2346:0.355270 2960:0.049636 1914:1.000000 1263:0.758608
0 qid:38 2733:0.001851 692:0.265924 2152:0.018929 1700:0.604945 196:0.000426 2346:0.241650 2960:0.003224 1914:0.493560 1263:0.757082
0 qid:38 2733:0.001852 692:0.268607 2152:0.018938 1700:0.682155 196:0.000826 2346:0.279018 2960:0.006095 1914:0.592064 1263:0.757517
0 qid:38 2733:0.002014 692:0.288621 2152:0.019056 1700:0.891387 196:0.007959 2346:0.384932 2960:0.067600 1914:0.870109 1263:0.758608
0 qid:38 2733:0.001852 692:0.276865 2152:0.018955 1700:0.805022 196:0.002477 2346:0.333478 2960:0.014769 1914:0.760759 1263:0.758189
0 qid:38 2733:0.001853 692:0.298089 2152:0.018974 1700:0.972044 196:1.000000 2346:0.355270 2960:0.049636 1914:1.000000 1263:0.758608
0 qid:38 2733:0.001852 692:0.272436 2152:0.018947 1700:0.750365 196:0.001495 2346:0.311157 2960:0.010024 1914:0.684554 1263:0.757905
0 qid:38 2733:0.001853 692:0.287743 2152:0.018966 1700:0.896676 196:0.007149 2346:0.356041 2960:0.029066 1914:0.879287 1263:0.758530
0 qid:38 2733:0.001851 692:0.263975 2152:0.018916 1700:0.494013 196:0.000158 2346:0.193306 2960:0.000746 1914:0.366551 1263:0.756530
0 qid:38 2733:0.001851 692:0.264193 2152:0.018918 1700:0.512602 196:0.000187 2346:0.200727 2960:0.001067 1914:0.386534 1263:0.756614
0 qid:38 2733:0.000356 692:0.000000 2152:0.000000 1700:0.535782 196:0.000531 2346:0.000000 2960:0.000000 1914:0.505729 1263:0.000000
0 qid:38 2733:0.001852 692:0.276494 2152:0.018954 1700:0.801040 196:0.002383 2346:0.332019 2960:0.014357 1914:0.755200 1263:0.758170
0 qid:38 2733:0.001852 692:0.276865 2152:0.018955 1700:0.805022 196:0.002477 2346:0.333478 2960:0.014769 1914:0.760759 1263:0.758189
0 qid:39 2733:0.000000 692:0.398760 2152:0.082213 1700:0.662531 196:0.000561 2346:0.410538 2960:0.014231 1914:0.516164 1263:0.620237
0 qid:39 2733:0.298477 692:0.035551 2152:0.013265 1700:0.202945 196:0.000089 2346:0.045467 2960:0.000596 1914:0.175826 1263:0.232305
0 qid:39 2733:1.000000 692:1.000000 2152:1.000000 1700:0.920041 196:0.005036 2346:1.000000 2960:1.000000 1914:0.889397 1263:1.000000
0 qid:39 2733:0.305218 692:0.231550 2152:0.027127 1700:0.977116 196:0.024861 2346:0.243521 2960:0.028784 1914:0.835239 1263:0.447065
0 qid:39 2733:0.298329 692:0.152661 2152:0.021980 1700:0.141385 196:0.000064 2346:0.173101 2960:0.003080 1914:0.269135 1263:0.401353
0 qid:39 2733:0.305218 692:0.231713 2152:0.027128 1700:0.982239 196:0.029999 2346:0.243492 2960:0.031157 1914:0.786238 1263:0.447070
0 qid:39 2733:0.299402 692:0.059998 2152:0.016165 1700:0.000000 196:0.000000 2346:0.073018 2960:0.000828 1914:0.000000 1263:0.273809
0 qid:39 2733:0.305187 692:0.227777 2152:0.027114 1700:0.935870 196:0.010943 2346:0.242546 2960:0.018054 1914:0.889847 1263:0.446060
0 qid:39 2733:0.305218 692:0.232214 2152:0.027128 1700:1.000000 196:1.000000 2346:0.243153 2960:0.040784 1914:1.000000 1263:0.447076
1 qid:39 2733:0.303794 692:0.173503 2152:0.025432 1700:0.595397 196:0.000958 2346:0.195741 2960:0.003788 1914:0.595158 1263:0.414484
0 qid:39 2733:0.186630 692:0.254078 2152:0.031607 1700:0.766548 196:0.001656 2346:0.281743 2960:0.045780 1914:0.577662 1263:0.455999
0 qid:39 2733:0.304780 692:0.227727 2152:0.027074 1700:0.909203 196:0.008971 2346:0.243915 2960:0.021268 1914:0.856432 1263:0.446929
0 qid:39 2733:0.304736 692:0.206480 2152:0.026705 1700:0.786871 196:0.002985 2346:0.226841 2960:0.007308 1914:0.766773 1263:0.437454
0 qid:39 2733:0.305218 692:0.232214 2152:0.027128 1700:1.000000 196:1.000000 2346:0.243153 2960:0.040784 1914:1.000000 1263:0.447076
0 qid:39 2733:0.301930 692:0.212272 2152:0.026401 1700:0.677471 196:0.001964 2346:0.234757 2960:0.009782 1914:0.675291 1263:0.443463
0 qid:39 2733:0.305217 692:0.229294 2152:0.027126 1700:0.900749 196:0.007129 2346:0.238866 2960:0.011966 1914:0.876131 1263:0.446833
0 qid:39 2733:0.305214 692:0.223637 2152:0.027109 1700:0.285595 196:0.000117 2346:0.076454 2960:0.000000 1914:0.388684 1263:0.441264
0 qid:39 2733:0.304798 692:0.085416 2152:0.025720 1700:0.341965 196:0.000183 2346:0.104634 2960:0.000519 1914:0.417179 1263:0.000000
0 qid:39 2733:0.291098 692:0.000000 2152:0.000000 1700:0.492311 196:0.000704 2346:0.000000 2960:0.000679 1914:0.466330 1263:0.177370
0 qid:39 2733:0.305216 692:0.226365 2152:0.027121 1700:0.756028 196:0.002323 2346:0.209935 2960:0.004243 1914:0.750830 1263:0.445775
0 qid:39 2733:0.305216 692:0.226462 2152:0.027122 1700:0.762459 196:0.002422 2346:0.211601 2960:0.004414 1914:0.756617 1263:0.445833
0 qid:40 2733:0.993440 692:0.245663 2152:0.050913 1700:1.000000 196:0.000612 2346:0.571524 2960:0.141972 1914:0.532675 1263:1.000000
0 qid:40 2733:0.779314 692:0.063706 2152:0.003573 1700:0.067091 196:0.000044 2346:0.188788 2960:0.022019 1914:0.175624 1263:0.178506
0 qid:40 2733:1.000000 692:1.000000 2152:1.000000 1700:0.897166 196:0.005131 2346:1.000000 2960:1.000000 1914:0.891468 1263:0.234318
0 qid:40 2733:0.779542 692:0.146224 2152:0.003796 1700:0.767041 196:0.024168 2346:0.577423 2960:0.073741 1914:0.821053 1263:0.184915
0 qid:40 2733:0.000000 692:0.000000 2152:0.000000 1700:0.273222 196:0.000109 2346:0.493473 2960:0.062314 1914:0.269199 1263:0.000000
0 qid:40 2733:0.779543 692:0.147652 2152:0.003797 1700:0.772197 196:0.029094 2346:0.577165 2960:0.074566 1914:0.766329 1263:0.184917
0 qid:40 2733:0.779344 692:0.062568 2152:0.003604 1700:0.000000 196:0.000000 2346:0.241569 2960:0.023582 1914:0.000000 1263:0.179321
0 qid:40 2733:0.779534 692:0.132611 2152:0.003788 1700:0.724415 196:0.009483 2346:0.577389 2960:0.066158 1914:0.887915 1263:0.184853
0 qid:40 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:40 2733:0.779447 692:0.071049 2152:0.003706 1700:0.397220 196:0.000447 2346:0.444269 2960:0.033955 1914:0.470210 1263:0.182509
0 qid:40 2733:0.779468 692:0.078018 2152:0.003726 1700:0.477885 196:0.000850 2346:0.486574 2960:0.038092 1914:0.573214 1263:0.183197
0 qid:40 2733:0.776269 692:0.133033 2152:0.001261 1700:0.804860 196:0.007534 2346:0.499376 2960:0.000000 1914:0.860362 1263:0.185197
0 qid:40 2733:0.779504 692:0.098999 2152:0.003760 1700:0.606420 196:0.002499 2346:0.548812 2960:0.048917 1914:0.749582 1263:0.184259
0 qid:40 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
1 qid:40 2733:0.779487 692:0.087024 2152:0.003743 1700:0.544339 196:0.001460 2346:0.520860 2960:0.042878 1914:0.663412 1263:0.183771
0 qid:40 2733:0.779529 692:0.126256 2152:0.003784 1700:0.704996 196:0.007149 2346:0.575592 2960:0.062769 1914:0.873321 1263:0.184797
0 qid:40 2733:0.779421 692:0.065821 2152:0.003680 1700:0.279580 196:0.000174 2346:0.389740 2960:0.030106 1914:0.337394 1263:0.181638
0 qid:40 2733:0.779425 692:0.066423 2152:0.003684 1700:0.299534 196:0.000205 2346:0.398099 2960:0.030621 1914:0.358290 1263:0.181771
0 qid:40 2733:0.779181 692:0.073489 2152:0.003434 1700:0.340941 196:0.000499 2346:0.000000 2960:0.018226 1914:0.482928 1263:0.175616
0 qid:40 2733:0.779500 692:0.096234 2152:0.003757 1700:0.593727 196:0.002230 2346:0.543606 2960:0.047535 1914:0.731992 1263:0.184165
0 qid:40 2733:0.779503 692:0.098065 2152:0.003759 1700:0.602220 196:0.002406 2346:0.547124 2960:0.048451 1914:0.743771 1263:0.184228
0 qid:41 2733:0.993440 692:0.245663 2152:0.050913 1700:1.000000 196:0.000612 2346:0.571524 2960:0.141972 1914:0.532675 1263:1.000000
0 qid:41 2733:0.779314 692:0.063706 2152:0.003573 1700:0.067091 196:0.000044 2346:0.188788 2960:0.022019 1914:0.175624 1263:0.178506
1 qid:41 2733:1.000000 692:1.000000 2152:1.000000 1700:0.897166 196:0.005131 2346:1.000000 2960:1.000000 1914:0.891468 1263:0.234318
0 qid:41 2733:0.779542 692:0.146224 2152:0.003796 1700:0.767041 196:0.024168 2346:0.577423 2960:0.073741 1914:0.821053 1263:0.184915
0 qid:41 2733:0.000000 692:0.000000 2152:0.000000 1700:0.273222 196:0.000109 2346:0.493473 2960:0.062314 1914:0.269199 1263:0.000000
0 qid:41 2733:0.779543 692:0.147652 2152:0.003797 1700:0.772197 196:0.029094 2346:0.577165 2960:0.074566 1914:0.766329 1263:0.184917
0 qid:41 2733:0.779344 692:0.062568 2152:0.003604 1700:0.000000 196:0.000000 2346:0.241569 2960:0.023582 1914:0.000000 1263:0.179321
0 qid:41 2733:0.779534 692:0.132611 2152:0.003788 1700:0.724415 196:0.009483 2346:0.577389 2960:0.066158 1914:0.887915 1263:0.184853
0 qid:41 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:41 2733:0.779447 692:0.071049 2152:0.003706 1700:0.397220 196:0.000447 2346:0.444269 2960:0.033955 1914:0.470210 1263:0.182509
0 qid:41 2733:0.779468 692:0.078018 2152:0.003726 1700:0.477885 196:0.000850 2346:0.486574 2960:0.038092 1914:0.573214 1263:0.183197
0 qid:41 2733:0.776269 692:0.133033 2152:0.001261 1700:0.804860 196:0.007534 2346:0.499376 2960:0.000000 1914:0.860362 1263:0.185197
0 qid:41 2733:0.779504 692:0.098999 2152:0.003760 1700:0.606420 196:0.002499 2346:0.548812 2960:0.048917 1914:0.749582 1263:0.184259
0 qid:41 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:41 2733:0.779487 692:0.087024 2152:0.003743 1700:0.544339 196:0.001460 2346:0.520860 2960:0.042878 1914:0.663412 1263:0.183771
0 qid:41 2733:0.779529 692:0.126256 2152:0.003784 1700:0.704996 196:0.007149 2346:0.575592 2960:0.062769 1914:0.873321 1263:0.184797
0 qid:41 2733:0.779421 692:0.065821 2152:0.003680 1700:0.279580 196:0.000174 2346:0.389740 2960:0.030106 1914:0.337394 1263:0.181638
0 qid:41 2733:0.779425 692:0.066423 2152:0.003684 1700:0.299534 196:0.000205 2346:0.398099 2960:0.030621 1914:0.358290 1263:0.181771
0 qid:41 2733:0.779181 692:0.073489 2152:0.003434 1700:0.340941 196:0.000499 2346:0.000000 2960:0.018226 1914:0.482928 1263:0.175616
0 qid:41 2733:0.779500 692:0.096234 2152:0.003757 1700:0.593727 196:0.002230 2346:0.543606 2960:0.047535 1914:0.731992 1263:0.184165
0 qid:41 2733:0.779503 692:0.098065 2152:0.003759 1700:0.602220 196:0.002406 2346:0.547124 2960:0.048451 1914:0.743771 1263:0.184228
0 qid:42 2733:1.000000 692:0.433024 2152:0.096387 1700:0.939105 196:0.000606 2346:0.520374 2960:0.132258 1914:0.532642 1263:1.000000
0 qid:42 2733:0.037301 692:0.059711 2152:0.010558 1700:0.000000 196:0.000042 2346:0.131817 2960:0.010455 1914:0.175612 1263:0.208725
0 qid:42 2733:0.682754 692:1.000000 2152:1.000000 1700:1.000000 196:0.005129 2346:1.000000 2960:1.000000 1914:0.891367 1263:0.516443
0 qid:42 2733:0.090703 692:0.258400 2152:0.021239 1700:0.899522 196:0.024204 2346:0.372027 2960:0.047409 1914:0.821772 1263:0.484904
0 qid:42 2733:0.063385 692:0.122178 2152:0.016689 1700:0.078513 196:0.000106 2346:0.253006 2960:0.017236 1914:0.269238 1263:0.365217
0 qid:42 2733:0.090703 692:0.259323 2152:0.021240 1700:0.904607 196:0.029140 2346:0.371639 2960:0.048487 1914:0.767340 1263:0.484905
0 qid:42 2733:0.045770 692:0.077596 2152:0.012696 1700:0.245112 196:0.000000 2346:0.168535 2960:0.012058 1914:0.000000 1263:0.260125
0 qid:42 2733:0.090696 692:0.249603 2152:0.021233 1700:0.856225 196:0.009489 2346:0.372976 2960:0.037865 1914:0.888108 1263:0.484874
0 qid:42 2733:0.090705 692:0.262139 2152:0.021241 1700:0.928461 196:1.000000 2346:0.370156 2960:0.051876 1914:1.000000 1263:0.484907
0 qid:42 2733:0.090626 692:0.210016 2152:0.021172 1700:0.508935 196:0.000442 2346:0.230563 2960:0.003531 1914:0.470255 1263:0.483736
0 qid:42 2733:0.090643 692:0.214458 2152:0.021187 1700:0.594795 196:0.000844 2346:0.276734 2960:0.007452 1914:0.573264 1263:0.484071
0 qid:42 2733:0.043744 692:0.248637 2152:0.021632 1700:0.963005 196:0.007537 2346:0.561341 2960:0.124599 1914:0.860517 1263:0.485445
0 qid:42 2733:0.090672 692:0.227925 2152:0.021212 1700:0.731964 196:0.002493 2346:0.343882 2960:0.018354 1914:0.749653 1263:0.484586
1 qid:42 2733:0.101035 692:0.262139 2152:0.022160 1700:0.928461 196:1.000000 2346:0.393501 2960:0.066386 1914:0.995097 1263:0.484907
0 qid:42 2733:0.090659 692:0.220726 2152:0.021201 1700:0.670781 196:0.001512 2346:0.316396 2960:0.012554 1914:0.669978 1263:0.484368
0 qid:42 2733:0.090692 692:0.245499 2152:0.021230 1700:0.836063 196:0.007151 2346:0.371454 2960:0.033802 1914:0.873465 1263:0.484847
0 qid:42 2733:0.090604 692:0.206717 2152:0.021153 1700:0.385264 196:0.000170 2346:0.170778 2960:0.000000 1914:0.337435 1263:0.483314
0 qid:42 2733:0.090608 692:0.207094 2152:0.021156 1700:0.406044 196:0.000201 2346:0.179958 2960:0.000466 1914:0.358332 1263:0.483378
0 qid:42 2733:0.000000 692:0.000000 2152:0.000000 1700:0.231170 196:0.000493 2346:0.000000 2960:0.006563 1914:0.482896 1263:0.000000
0 qid:42 2733:0.090669 692:0.226146 2152:0.021210 1700:0.718447 196:0.002224 2346:0.338337 2960:0.016908 1914:0.732059 1263:0.484540
0 qid:42 2733:0.090671 692:0.227324 2152:0.021212 1700:0.727493 196:0.002400 2346:0.342087 2960:0.017864 1914:0.743840 1263:0.484571
0 qid:43 2733:0.993440 692:0.245663 2152:0.050913 1700:1.000000 196:0.000612 2346:0.571524 2960:0.141972 1914:0.532675 1263:1.000000
0 qid:43 2733:0.779314 692:0.063706 2152:0.003573 1700:0.067091 196:0.000044 2346:0.188788 2960:0.022019 1914:0.175624 1263:0.178506
0 qid:43 2733:1.000000 692:1.000000 2152:1.000000 1700:0.897166 196:0.005131 2346:1.000000 2960:1.000000 1914:0.891468 1263:0.234318
0 qid:43 2733:0.779542 692:0.146224 2152:0.003796 1700:0.767041 196:0.024168 2346:0.577423 2960:0.073741 1914:0.821053 1263:0.184915
0 qid:43 2733:0.000000 692:0.000000 2152:0.000000 1700:0.273222 196:0.000109 2346:0.493473 2960:0.062314 1914:0.269199 1263:0.000000
0 qid:43 2733:0.779543 692:0.147652 2152:0.003797 1700:0.772197 196:0.029094 2346:0.577165 2960:0.074566 1914:0.766329 1263:0.184917
0 qid:43 2733:0.779344 692:0.062568 2152:0.003604 1700:0.000000 196:0.000000 2346:0.241569 2960:0.023582 1914:0.000000 1263:0.179321
0 qid:43 2733:0.779534 692:0.132611 2152:0.003788 1700:0.724415 196:0.009483 2346:0.577389 2960:0.066158 1914:0.887915 1263:0.184853
0 qid:43 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:43 2733:0.779447 692:0.071049 2152:0.003706 1700:0.397220 196:0.000447 2346:0.444269 2960:0.033955 1914:0.470210 1263:0.182509
0 qid:43 2733:0.779468 692:0.078018 2152:0.003726 1700:0.477885 196:0.000850 2346:0.486574 2960:0.038092 1914:0.573214 1263:0.183197
0 qid:43 2733:0.776269 692:0.133033 2152:0.001261 1700:0.804860 196:0.007534 2346:0.499376 2960:0.000000 1914:0.860362 1263:0.185197
0 qid:43 2733:0.779504 692:0.098999 2152:0.003760 1700:0.606420 196:0.002499 2346:0.548812 2960:0.048917 1914:0.749582 1263:0.184259
1 qid:43 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:43 2733:0.779487 692:0.087024 2152:0.003743 1700:0.544339 196:0.001460 2346:0.520860 2960:0.042878 1914:0.663412 1263:0.183771
0 qid:43 2733:0.779529 692:0.126256 2152:0.003784 1700:0.704996 196:0.007149 2346:0.575592 2960:0.062769 1914:0.873321 1263:0.184797
0 qid:43 2733:0.779421 692:0.065821 2152:0.003680 1700:0.279580 196:0.000174 2346:0.389740 2960:0.030106 1914:0.337394 1263:0.181638
0 qid:43 2733:0.779425 692:0.066423 2152:0.003684 1700:0.299534 196:0.000205 2346:0.398099 2960:0.030621 1914:0.358290 1263:0.181771
0 qid:43 2733:0.779181 692:0.073489 2152:0.003434 1700:0.340941 196:0.000499 2346:0.000000 2960:0.018226 1914:0.482928 1263:0.175616
0 qid:43 2733:0.779500 692:0.096234 2152:0.003757 1700:0.593727 196:0.002230 2346:0.543606 2960:0.047535 1914:0.731992 1263:0.184165
0 qid:43 2733:0.779503 692:0.098065 2152:0.003759 1700:0.602220 196:0.002406 2346:0.547124 2960:0.048451 1914:0.743771 1263:0.184228
0 qid:44 2733:0.993440 692:0.245663 2152:0.050913 1700:1.000000 196:0.000612 2346:0.571524 2960:0.141972 1914:0.532675 1263:1.000000
0 qid:44 2733:0.779314 692:0.063706 2152:0.003573 1700:0.067091 196:0.000044 2346:0.188788 2960:0.022019 1914:0.175624 1263:0.178506
0 qid:44 2733:1.000000 692:1.000000 2152:1.000000 1700:0.897166 196:0.005131 2346:1.000000 2960:1.000000 1914:0.891468 1263:0.234318
0 qid:44 2733:0.779542 692:0.146224 2152:0.003796 1700:0.767041 196:0.024168 2346:0.577423 2960:0.073741 1914:0.821053 1263:0.184915
0 qid:44 2733:0.000000 692:0.000000 2152:0.000000 1700:0.273222 196:0.000109 2346:0.493473 2960:0.062314 1914:0.269199 1263:0.000000
1 qid:44 2733:0.779543 692:0.147652 2152:0.003797 1700:0.772197 196:0.029094 2346:0.577165 2960:0.074566 1914:0.766329 1263:0.184917
0 qid:44 2733:0.779344 692:0.062568 2152:0.003604 1700:0.000000 196:0.000000 2346:0.241569 2960:0.023582 1914:0.000000 1263:0.179321
0 qid:44 2733:0.779534 692:0.132611 2152:0.003788 1700:0.724415 196:0.009483 2346:0.577389 2960:0.066158 1914:0.887915 1263:0.184853
0 qid:44 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:44 2733:0.779447 692:0.071049 2152:0.003706 1700:0.397220 196:0.000447 2346:0.444269 2960:0.033955 1914:0.470210 1263:0.182509
0 qid:44 2733:0.779468 692:0.078018 2152:0.003726 1700:0.477885 196:0.000850 2346:0.486574 2960:0.038092 1914:0.573214 1263:0.183197
0 qid:44 2733:0.776269 692:0.133033 2152:0.001261 1700:0.804860 196:0.007534 2346:0.499376 2960:0.000000 1914:0.860362 1263:0.185197
0 qid:44 2733:0.779504 692:0.098999 2152:0.003760 1700:0.606420 196:0.002499 2346:0.548812 2960:0.048917 1914:0.749582 1263:0.184259
0 qid:44 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:44 2733:0.779487 692:0.087024 2152:0.003743 1700:0.544339 196:0.001460 2346:0.520860 2960:0.042878 1914:0.663412 1263:0.183771
0 qid:44 2733:0.779529 692:0.126256 2152:0.003784 1700:0.704996 196:0.007149 2346:0.575592 2960:0.062769 1914:0.873321 1263:0.184797
0 qid:44 2733:0.779421 692:0.065821 2152:0.003680 1700:0.279580 196:0.000174 2346:0.389740 2960:0.030106 1914:0.337394 1263:0.181638
0 qid:44 2733:0.779425 692:0.066423 2152:0.003684 1700:0.299534 196:0.000205 2346:0.398099 2960:0.030621 1914:0.358290 1263:0.181771
0 qid:44 2733:0.779181 692:0.073489 2152:0.003434 1700:0.340941 196:0.000499 2346:0.000000 2960:0.018226 1914:0.482928 1263:0.175616
0 qid:44 2733:0.779500 692:0.096234 2152:0.003757 1700:0.593727 196:0.002230 2346:0.543606 2960:0.047535 1914:0.731992 1263:0.184165
0 qid:44 2733:0.779503 692:0.098065 2152:0.003759 1700:0.602220 196:0.002406 2346:0.547124 2960:0.048451 1914:0.743771 1263:0.184228
0 qid:45 2733:0.993440 692:0.245663 2152:0.050913 1700:1.000000 196:0.000612 2346:0.571524 2960:0.141972 1914:0.532675 1263:1.000000
0 qid:45 2733:0.779314 692:0.063706 2152:0.003573 1700:0.067091 196:0.000044 2346:0.188788 2960:0.022019 1914:0.175624 1263:0.178506
0 qid:45 2733:1.000000 692:1.000000 2152:1.000000 1700:0.897166 196:0.005131 2346:1.000000 2960:1.000000 1914:0.891468 1263:0.234318
0 qid:45 2733:0.779542 692:0.146224 2152:0.003796 1700:0.767041 196:0.024168 2346:0.577423 2960:0.073741 1914:0.821053 1263:0.184915
0 qid:45 2733:0.000000 692:0.000000 2152:0.000000 1700:0.273222 196:0.000109 2346:0.493473 2960:0.062314 1914:0.269199 1263:0.000000
0 qid:45 2733:0.779543 692:0.147652 2152:0.003797 1700:0.772197 196:0.029094 2346:0.577165 2960:0.074566 1914:0.766329 1263:0.184917
0 qid:45 2733:0.779344 692:0.062568 2152:0.003604 1700:0.000000 196:0.000000 2346:0.241569 2960:0.023582 1914:0.000000 1263:0.179321
0 qid:45 2733:0.779534 692:0.132611 2152:0.003788 1700:0.724415 196:0.009483 2346:0.577389 2960:0.066158 1914:0.887915 1263:0.184853
0 qid:45 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:45 2733:0.779447 692:0.071049 2152:0.003706 1700:0.397220 196:0.000447 2346:0.444269 2960:0.033955 1914:0.470210 1263:0.182509
0 qid:45 2733:0.779468 692:0.078018 2152:0.003726 1700:0.477885 196:0.000850 2346:0.486574 2960:0.038092 1914:0.573214 1263:0.183197
0 qid:45 2733:0.776269 692:0.133033 2152:0.001261 1700:0.804860 196:0.007534 2346:0.499376 2960:0.000000 1914:0.860362 1263:0.185197
1 qid:45 2733:0.779504 692:0.098999 2152:0.003760 1700:0.606420 196:0.002499 2346:0.548812 2960:0.048917 1914:0.749582 1263:0.184259
0 qid:45 2733:0.779546 692:0.152007 2152:0.003799 1700:0.797591 196:1.000000 2346:0.576108 2960:0.077121 1914:1.000000 1263:0.184920
0 qid:45 2733:0.779487 692:0.087024 2152:0.003743 1700:0.544339 196:0.001460 2346:0.520860 2960:0.042878 1914:0.663412 1263:0.183771
0 qid:45 2733:0.779529 692:0.126256 2152:0.003784 1700:0.704996 196:0.007149 2346:0.575592 2960:0.062769 1914:0.873321 1263:0.184797
0 qid:45 2733:0.779421 692:0.065821 2152:0.003680 1700:0.279580 196:0.000174 2346:0.389740 2960:0.030106 1914:0.337394 1263:0.181638
0 qid:45 2733:0.779425 692:0.066423 2152:0.003684 1700:0.299534 196:0.000205 2346:0.398099 2960:0.030621 1914:0.358290 1263:0.181771
0 qid:45 2733:0.779181 692:0.073489 2152:0.003434 1700:0.340941 196:0.000499 2346:0.000000 2960:0.018226 1914:0.482928 1263:0.175616
0 qid:45 2733:0.779500 692:0.096234 2152:0.003757 1700:0.593727 196:0.002230 2346:0.543606 2960:0.047535 1914:0.731992 1263:0.184165
0 qid:45 2733:0.779503 692:0.098065 2152:0.003759 1700:0.602220 196:0.002406 2346:0.547124 2960:0.048451 1914:0.743771 1263:0.184228
0 qid:46 2733:0.993440 692:0.245663 2152:0.050913 1700:1.000000 196:0.000612 2346:0.571524 2960:0.141972 1914:0.532675 1263:1.000000
0 qid:46 2733:0.779314 692:0.063706 2152:0.003573 1700:0.067091 196:0.000044 2346:0.188788 2960:0.022019 1914:0.175624 1263:0.178506
1 qid:46 2733:1.000000 692:1.000000 2152:1.000000 1700:0.897166 196:0.005131 2346:1.000000 2960:1.000000 1914:0.891468 1263:0.234318
